,ttime,pm1,pm2,pm3,am,sm,st,lum,temp,humd,pres
12432,2022-10-30 19:08:24,0.55,1.67,43.02,0.8,2222.0,26.3,1.0,19.12,62.56,93363.3
32093,2022-10-30 19:24:40,1.11,1.67,43.02,0.8,1818.0,26.3,1.0,18.94,62.5,93391.19
12433,2022-10-30 19:26:25,1.11,1.67,43.02,0.0,2212.0,26.33,1.0,18.94,62.5,93391.19
32094,2022-10-30 19:42:41,1.67,1.67,43.02,0.0,1825.0,26.33,1.0,19.07,62.66,93410.9
12434,2022-10-30 19:44:25,1.67,1.67,43.02,1.6,2203.0,26.36,1.0,19.07,62.66,93410.9
32095,2022-10-30 20:00:42,0.55,1.67,42.46,0.0,1818.0,26.36,1.0,19.96,54.92,93431.75
12435,2022-10-30 20:02:27,0.55,1.67,42.46,0.0,2212.0,26.37,1.0,19.96,54.92,93431.75
32096,2022-10-30 20:18:42,1.11,1.67,42.46,0.0,1818.0,26.37,1.0,19.54,60.31,93452.15
12436,2022-10-30 20:20:26,1.11,1.67,42.46,0.8,2193.0,26.38,1.0,19.54,60.31,93452.15
32097,2022-10-30 20:36:40,1.67,1.67,42.46,1.6,1825.0,26.38,1.0,18.76,58.93,93461.59
12437,2022-10-30 20:38:25,1.67,1.67,42.46,0.0,2193.0,26.39,1.0,18.76,58.93,93461.59
32098,2022-10-30 20:54:41,2.23,1.67,42.46,2.4,1818.0,26.39,1.0,19.0,58.29,93479.95
12438,2022-10-30 20:56:23,2.23,1.67,42.46,0.8,2193.0,26.39,1.0,19.0,58.29,93479.95
32099,2022-10-30 21:12:41,0.55,2.23,43.02,1.6,1825.0,26.39,1.0,18.22,65.36,93496.85
12439,2022-10-30 21:14:25,0.55,2.23,43.02,0.0,2193.0,26.39,1.0,18.22,65.36,93496.85
32100,2022-10-30 21:30:41,1.11,2.23,43.02,0.0,1818.0,26.39,1.0,17.34,69.98,93502.69
12440,2022-10-30 21:32:26,1.11,2.23,43.02,0.0,2183.0,26.38,1.0,17.34,69.98,93502.69
32101,2022-10-30 21:48:41,1.67,2.23,43.02,0.0,1818.0,26.38,1.0,16.85,73.07,93499.31
12441,2022-10-30 21:50:25,1.67,2.23,43.02,0.0,2183.0,26.36,1.0,16.85,73.07,93499.31
32102,2022-10-30 22:06:41,0.55,1.67,43.02,0.0,1818.0,26.36,1.0,16.3,80.09,93497.11
12442,2022-10-30 22:08:24,0.55,1.67,43.02,0.0,2183.0,26.36,1.0,16.3,80.09,93497.11
32103,2022-10-30 22:24:39,1.11,1.67,43.02,0.0,1818.0,26.36,1.0,15.93,79.25,93478.92
12443,2022-10-30 22:26:25,1.11,1.67,43.02,0.0,2183.0,26.34,1.0,15.93,79.25,93478.92
32104,2022-10-30 22:42:40,1.67,1.67,43.02,0.0,1818.0,26.34,1.0,15.72,79.5,93481.95
12444,2022-10-30 22:44:25,1.67,1.67,43.02,0.0,2193.0,26.31,1.0,15.72,79.5,93481.95
32105,2022-10-30 23:00:40,0.55,1.67,42.46,0.0,1825.0,26.31,1.0,16.17,77.85,93474.37
12445,2022-10-30 23:02:25,0.55,1.67,42.46,0.0,2183.0,26.3,1.0,16.17,77.85,93474.37
32106,2022-10-30 23:18:41,1.11,1.67,42.46,0.0,1832.0,26.3,1.0,15.9,83.1,93462.34
12446,2022-10-30 23:20:25,1.11,1.67,42.46,0.0,2174.0,26.27,1.0,15.9,83.1,93462.34
32107,2022-10-30 23:36:40,1.67,1.67,42.46,0.0,1805.0,26.27,1.0,15.56,83.4,93441.87
12447,2022-10-30 23:38:25,1.67,1.67,42.46,0.0,2174.0,26.24,1.0,15.56,83.4,93441.87
32108,2022-10-30 23:54:42,2.23,1.67,42.46,0.0,1825.0,26.24,1.0,15.31,87.48,93420.65
12448,2022-10-30 23:56:24,2.23,1.67,42.46,0.0,2174.0,26.22,1.0,15.31,87.48,93420.65
32109,2022-10-31 00:12:42,0.55,2.23,43.02,0.0,1832.0,26.22,1.0,15.15,89.83,93404.32
12449,2022-10-31 00:14:24,0.55,2.23,43.02,0.0,2174.0,26.18,1.0,15.15,89.83,93404.32
32110,2022-10-31 00:30:42,1.11,2.23,43.02,0.0,1832.0,26.18,1.0,14.97,90.04,93379.88
12450,2022-10-31 00:32:26,1.11,2.23,43.02,0.0,2174.0,26.15,1.0,14.97,90.04,93379.88
32111,2022-10-31 00:48:42,1.67,2.23,43.02,0.0,1832.0,26.15,1.0,14.76,94.39,93356.67
12451,2022-10-31 00:50:26,1.67,2.23,43.02,0.0,2165.0,26.11,1.0,14.76,94.39,93356.67
32112,2022-10-31 01:06:42,0.55,1.67,43.02,0.0,1832.0,26.11,1.0,14.65,93.81,93322.31
12452,2022-10-31 01:08:25,0.55,1.67,43.02,0.0,2165.0,26.08,1.0,14.65,93.81,93322.31
32113,2022-10-31 01:24:41,1.11,1.67,43.02,0.0,1832.0,26.08,1.0,14.35,96.15,93306.49
12453,2022-10-31 01:26:26,1.11,1.67,43.02,0.0,2155.0,26.05,1.0,14.35,96.15,93306.49
32114,2022-10-31 01:42:42,1.67,1.67,43.02,0.0,1825.0,26.05,1.0,14.13,97.42,93298.82
12454,2022-10-31 01:44:26,1.67,1.67,43.02,0.0,2155.0,26.0,1.0,14.13,97.42,93298.82
32115,2022-10-31 02:00:42,0.55,1.67,42.46,0.0,1838.0,26.0,1.0,14.13,98.5,93290.17
12455,2022-10-31 02:02:26,0.55,1.67,42.46,0.0,2155.0,25.97,1.0,14.13,98.5,93290.17
32116,2022-10-31 02:18:42,1.11,1.67,42.46,0.0,1838.0,25.97,1.0,13.76,98.29,93273.36
12456,2022-10-31 02:20:26,1.11,1.67,42.46,0.0,2155.0,25.92,1.0,13.76,98.29,93273.36
32117,2022-10-31 02:36:43,1.67,1.67,42.46,0.0,1832.0,25.92,1.0,13.64,100.0,93270.62
12457,2022-10-31 02:38:28,1.67,1.67,42.46,0.0,2155.0,25.88,1.0,13.64,100.0,93270.62
32118,2022-10-31 02:54:44,2.23,1.67,42.46,0.0,1838.0,25.88,1.0,13.4,100.0,93252.07
12458,2022-10-31 02:56:28,2.23,1.67,42.46,0.0,2146.0,25.85,1.0,13.4,100.0,93252.07
32119,2022-10-31 03:12:44,0.55,2.23,43.02,0.0,1832.0,25.85,1.0,13.27,100.0,93247.09
12459,2022-10-31 03:14:25,0.55,2.23,43.02,0.0,2146.0,25.8,1.0,13.27,100.0,93247.09
32120,2022-10-31 03:30:43,1.11,2.23,43.02,0.0,1838.0,25.8,1.0,13.31,100.0,93249.82
12460,2022-10-31 03:32:27,1.11,2.23,43.02,0.0,2137.0,25.75,1.0,13.31,100.0,93249.82
32121,2022-10-31 03:48:43,1.67,2.23,43.02,0.0,1838.0,25.75,1.0,13.22,100.0,93243.1
12461,2022-10-31 03:50:27,1.67,2.23,43.02,0.0,2137.0,25.71,1.0,13.22,100.0,93243.1
32122,2022-10-31 04:06:43,0.55,1.67,43.02,0.0,1838.0,25.71,1.0,13.14,100.0,93258.37
12462,2022-10-31 04:08:27,0.55,1.67,43.02,0.0,2128.0,25.67,1.0,13.14,100.0,93258.37
32123,2022-10-31 04:24:43,1.11,1.67,43.02,0.0,1838.0,25.67,1.0,13.0,100.0,93257.32
12463,2022-10-31 04:26:26,1.11,1.67,43.02,0.0,2128.0,25.62,1.0,13.0,100.0,93257.32
32124,2022-10-31 04:42:43,1.67,1.67,43.02,0.0,1838.0,25.62,1.0,13.02,100.0,93282.74
12464,2022-10-31 04:44:26,1.67,1.67,43.02,0.0,2128.0,25.58,1.0,13.02,100.0,93282.74
32125,2022-10-31 05:00:43,0.55,1.67,42.46,1.6,1838.0,25.58,1.0,13.47,99.08,93282.17
12465,2022-10-31 05:02:26,0.55,1.67,42.46,1.6,2110.0,25.54,1.0,13.47,99.08,93282.17
32126,2022-10-31 05:18:43,1.11,1.67,42.46,0.0,1838.0,25.54,1.0,13.43,99.39,93299.19
12466,2022-10-31 05:20:27,1.11,1.67,42.46,0.0,2110.0,25.49,1.0,13.43,99.39,93299.19
32127,2022-10-31 05:36:43,1.67,1.67,42.46,0.8,1838.0,25.49,1.0,13.78,94.54,93320.5
12467,2022-10-31 05:38:27,1.67,1.67,42.46,1.6,2110.0,25.45,1.0,13.78,94.54,93320.5
32128,2022-10-31 05:54:43,2.23,1.67,42.46,0.0,1838.0,25.45,0.0,13.02,100.0,93349.52
12468,2022-10-31 05:56:27,2.23,1.67,42.46,0.0,2110.0,25.41,2.0,13.02,100.0,93349.52
32129,2022-10-31 06:12:43,0.55,2.23,43.02,0.0,1832.0,25.41,19.0,13.1,100.0,93372.97
12469,2022-10-31 06:14:25,0.55,2.23,43.02,0.0,2101.0,25.36,107.0,13.1,100.0,93372.97
32130,2022-10-31 06:30:44,1.11,2.23,43.02,0.0,1825.0,25.36,445.0,12.96,100.0,93394.09
12470,2022-10-31 06:32:25,1.11,2.23,43.02,0.0,2092.0,25.31,1139.0,12.96,100.0,93394.09
32131,2022-10-31 06:48:44,1.67,2.23,43.02,3.2,1832.0,25.31,1220.0,14.96,83.11,93410.28
12471,2022-10-31 06:50:27,1.67,2.23,43.02,3.2,2092.0,25.28,3833.0,14.96,83.11,93410.28
32132,2022-10-31 07:06:44,0.55,1.67,43.02,0.8,1832.0,25.28,1870.0,15.88,78.99,93447.74
12472,2022-10-31 07:08:28,0.55,1.67,43.02,2.4,2083.0,25.24,7035.0,15.88,78.99,93447.74
32133,2022-10-31 07:24:44,1.11,1.67,43.02,0.0,1825.0,25.24,2437.0,16.79,76.73,93471.07
12473,2022-10-31 07:26:27,1.11,1.67,43.02,0.0,2083.0,25.21,9044.0,16.79,76.73,93471.07
32134,2022-10-31 07:42:43,1.67,1.67,43.02,4.0,1825.0,25.21,2804.0,18.45,69.4,93484.91
12474,2022-10-31 07:44:26,1.67,1.67,43.02,3.2,2083.0,25.18,384.0,18.45,69.4,93484.91
32135,2022-10-31 08:00:43,0.55,1.67,42.46,1.6,1825.0,25.18,3332.0,19.93,67.83,93505.55
12475,2022-10-31 08:02:28,0.55,1.67,42.46,2.4,2083.0,25.15,384.0,19.93,67.83,93505.55
32136,2022-10-31 08:18:43,1.11,1.67,42.46,3.2,1832.0,25.15,3380.0,22.11,60.96,93509.3
12476,2022-10-31 08:20:27,1.11,1.67,42.46,5.6,2083.0,25.12,384.0,22.11,60.96,93509.3
32137,2022-10-31 08:36:43,1.67,1.67,42.46,1.6,1818.0,25.12,3559.0,23.78,57.57,93522.2
12477,2022-10-31 08:38:28,1.67,1.67,42.46,5.6,2075.0,25.08,384.0,23.78,57.57,93522.2
32138,2022-10-31 08:54:44,2.23,1.67,42.46,2.4,1818.0,25.08,4098.0,24.68,53.38,93534.39
32139,2022-10-31 09:12:42,0.55,2.23,43.02,3.2,1818.0,25.08,3952.0,25.52,51.62,93549.84
12478,2022-10-31 09:14:27,0.55,2.23,43.02,0.8,2066.0,25.0,384.0,25.52,51.62,93549.84
32140,2022-10-31 09:30:43,1.11,2.23,43.02,4.8,1805.0,25.0,5333.0,26.26,46.53,93555.78
12479,2022-10-31 09:32:27,1.11,2.23,43.02,11.2,2058.0,24.97,384.0,26.26,46.53,93555.78
32141,2022-10-31 09:48:45,1.67,2.23,43.02,2.4,1799.0,24.97,4629.0,26.81,45.29,93536.19
12480,2022-10-31 09:50:30,1.67,2.23,43.02,4.0,2058.0,24.94,384.0,26.81,45.29,93536.19
32142,2022-10-31 10:06:44,0.55,1.67,43.02,3.2,1799.0,24.94,7067.0,27.06,44.55,93533.14
32143,2022-10-31 10:24:44,1.11,1.67,43.02,5.6,1779.0,24.94,4697.0,27.14,41.58,93515.82
12481,2022-10-31 10:26:31,1.11,1.67,43.02,4.0,2049.0,24.9,384.0,27.14,41.58,93515.82
32144,2022-10-31 10:42:44,1.67,1.67,43.02,6.4,1773.0,24.9,3928.0,27.62,40.17,93488.22
32145,2022-10-31 11:00:44,0.55,1.67,42.46,3.2,1761.0,24.9,4157.0,27.48,42.33,93447.72
12482,2022-10-31 11:02:27,0.55,1.67,42.46,4.0,2033.0,24.87,384.0,27.48,42.33,93447.72
32146,2022-10-31 11:18:44,1.11,1.67,42.46,6.4,1748.0,24.87,5168.0,28.06,39.51,93422.16
12483,2022-10-31 11:20:27,1.11,1.67,42.46,4.8,2033.0,24.87,409.0,28.06,39.51,93422.16
32147,2022-10-31 11:36:44,1.67,1.67,42.46,6.4,1736.0,24.87,6453.0,28.52,38.73,93392.07
12484,2022-10-31 11:38:32,1.67,1.67,42.46,1.6,2033.0,24.87,12356.0,28.52,38.73,93392.07
32148,2022-10-31 11:54:45,2.23,1.67,42.46,2.4,1724.0,24.87,8646.0,28.15,38.58,93357.57
12485,2022-10-31 11:56:28,2.23,1.67,42.46,4.0,2024.0,24.88,11142.0,28.15,38.58,93357.57
32149,2022-10-31 12:12:45,0.55,2.23,43.02,4.8,1712.0,24.88,5991.0,28.52,36.51,93321.87
12486,2022-10-31 12:14:28,0.55,2.23,43.02,3.2,2024.0,24.9,5560.0,28.52,36.51,93321.87
32150,2022-10-31 12:30:45,1.11,2.23,43.02,8.8,1701.0,24.9,1792.0,28.57,34.86,93301.52
32151,2022-10-31 12:48:45,1.67,2.23,43.02,2.4,1689.0,24.9,463.0,29.12,37.69,93270.47
12487,2022-10-31 12:50:26,1.67,2.23,43.02,1.6,2016.0,24.97,7944.0,29.12,37.69,93270.47
32152,2022-10-31 13:06:45,0.55,1.67,43.02,5.6,1678.0,24.97,384.0,29.3,34.53,93243.86
32153,2022-10-31 13:24:45,1.11,1.67,43.02,2.4,1650.0,24.97,384.0,29.89,35.99,93222.61
32154,2022-10-31 13:42:45,1.67,1.67,43.02,7.2,1650.0,24.97,384.0,30.39,33.9,93191.49
32155,2022-10-31 14:00:44,0.55,1.67,42.46,2.4,1634.0,24.97,384.0,30.5,32.7,93161.44
12488,2022-10-31 14:02:28,0.55,1.67,42.46,5.6,2024.0,25.19,5926.0,30.5,32.7,93161.44
32156,2022-10-31 14:18:45,1.11,1.67,42.46,6.4,1623.0,25.19,384.0,30.68,31.86,93140.22
12489,2022-10-31 14:20:28,1.11,1.67,42.46,2.4,2016.0,25.26,5545.0,30.68,31.86,93140.22
32157,2022-10-31 14:36:45,1.67,1.67,42.46,2.4,1608.0,25.26,384.0,30.87,31.96,93129.56
12490,2022-10-31 14:38:28,1.67,1.67,42.46,1.6,2016.0,25.34,5257.0,30.87,31.96,93129.56
32158,2022-10-31 14:54:45,2.23,1.67,42.46,3.2,1592.0,25.34,384.0,30.95,30.03,93115.34
12491,2022-10-31 14:56:29,2.23,1.67,42.46,4.0,2008.0,25.42,5133.0,30.95,30.03,93115.34
32159,2022-10-31 15:12:45,0.55,2.23,43.02,0.8,1582.0,25.42,384.0,31.07,30.0,93108.4
12492,2022-10-31 15:14:29,0.55,2.23,43.02,0.8,2008.0,25.5,4964.0,31.07,30.0,93108.4
32160,2022-10-31 15:30:45,1.11,2.23,43.02,3.2,1572.0,25.5,384.0,30.8,32.62,93106.02
12493,2022-10-31 15:32:28,1.11,2.23,43.02,2.4,2008.0,25.59,4875.0,30.8,32.62,93106.02
32161,2022-10-31 15:48:45,1.67,2.23,43.02,3.2,1563.0,25.59,384.0,29.59,31.01,93102.32
12494,2022-10-31 15:50:29,1.67,2.23,43.02,3.2,2000.0,25.67,4669.0,29.59,31.01,93102.32
32162,2022-10-31 16:06:47,0.55,1.67,43.02,0.8,1548.0,25.67,384.0,29.21,34.76,93107.03
12495,2022-10-31 16:08:27,0.55,1.67,43.02,0.8,2000.0,25.75,4397.0,29.21,34.76,93107.03
32163,2022-10-31 16:24:47,1.11,1.67,43.02,1.6,1543.0,25.75,384.0,28.82,34.53,93121.09
12496,2022-10-31 16:26:32,1.11,1.67,43.02,1.6,2000.0,25.84,4132.0,28.82,34.53,93121.09
32164,2022-10-31 16:42:46,1.67,1.67,43.02,1.6,1524.0,25.84,8197.0,26.46,38.69,93126.3
12497,2022-10-31 16:44:29,1.67,1.67,43.02,2.4,1992.0,25.91,3886.0,26.46,38.69,93126.3
32165,2022-10-31 17:00:45,0.55,1.67,42.46,0.8,1511.0,25.91,6293.0,25.69,37.96,93132.09
12498,2022-10-31 17:02:29,0.55,1.67,42.46,0.8,1984.0,25.98,3449.0,25.69,37.96,93132.09
32166,2022-10-31 17:18:46,1.11,1.67,42.46,0.8,1502.0,25.98,4166.0,24.71,44.32,93158.4
12499,2022-10-31 17:20:29,1.11,1.67,42.46,0.0,1984.0,26.05,2579.0,24.71,44.32,93158.4
32167,2022-10-31 17:36:46,1.67,1.67,42.46,0.0,1493.0,26.05,2013.0,22.37,53.05,93185.87
12500,2022-10-31 17:38:29,1.67,1.67,42.46,0.0,1969.0,26.11,1471.0,22.37,53.05,93185.87
32168,2022-10-31 17:54:46,2.23,1.67,42.46,0.0,1488.0,26.11,523.0,20.37,64.08,93217.94
12501,2022-10-31 17:56:29,2.23,1.67,42.46,0.8,1976.0,26.17,416.0,20.37,64.08,93217.94
32169,2022-10-31 18:12:47,0.55,2.23,43.02,0.0,1479.0,26.17,24.0,19.25,73.43,93239.59
12502,2022-10-31 18:14:29,0.55,2.23,43.02,0.0,1969.0,26.22,11.0,19.25,73.43,93239.59
32170,2022-10-31 18:30:46,1.11,2.23,43.02,0.0,1475.0,26.22,1.0,19.01,70.22,93273.37
12503,2022-10-31 18:32:29,1.11,2.23,43.02,0.0,1953.0,26.29,1.0,19.01,70.22,93273.37
32171,2022-10-31 18:48:46,1.67,2.23,43.02,0.0,1471.0,26.29,1.0,18.9,67.14,93285.25
12504,2022-10-31 18:50:28,1.67,2.23,43.02,0.0,1953.0,26.31,1.0,18.9,67.14,93285.25
32172,2022-10-31 19:06:46,0.55,1.67,43.02,0.0,1466.0,26.31,1.0,19.7,59.6,93305.17
12505,2022-10-31 19:08:28,0.55,1.67,43.02,0.0,1953.0,26.34,1.0,19.7,59.6,93305.17
32173,2022-10-31 19:24:46,1.11,1.67,43.02,0.0,1462.0,26.34,1.0,18.63,68.51,93337.9
12506,2022-10-31 19:26:30,1.11,1.67,43.02,0.0,1946.0,26.36,1.0,18.63,68.51,93337.9
32174,2022-10-31 19:42:46,1.67,1.67,43.02,0.0,1453.0,26.36,1.0,17.76,73.52,93372.89
12507,2022-10-31 19:44:30,1.67,1.67,43.02,0.0,1938.0,26.39,1.0,17.76,73.52,93372.89
32175,2022-10-31 20:00:45,0.55,1.67,42.46,0.0,1453.0,26.39,1.0,17.64,69.68,93401.09
12508,2022-10-31 20:02:30,0.55,1.67,42.46,0.0,1938.0,26.4,1.0,17.64,69.68,93401.09
32176,2022-10-31 20:18:44,1.11,1.67,42.46,0.0,1449.0,26.4,1.0,17.94,70.53,93415.69
12509,2022-10-31 20:20:29,1.11,1.67,42.46,0.0,1931.0,26.41,1.0,17.94,70.53,93415.69
32177,2022-10-31 20:36:45,1.67,1.67,42.46,3.2,1453.0,26.41,1.0,18.68,60.82,93434.84
12510,2022-10-31 20:38:30,1.67,1.67,42.46,0.0,1923.0,26.41,1.0,18.68,60.82,93434.84
32178,2022-10-31 20:54:44,2.23,1.67,42.46,0.0,1445.0,26.41,1.0,19.3,58.73,93445.59
12511,2022-10-31 20:56:30,2.23,1.67,42.46,0.8,1923.0,26.41,1.0,19.3,58.73,93445.59
32179,2022-10-31 21:12:45,0.55,2.23,43.02,0.0,1449.0,26.41,1.0,17.67,67.6,93471.59
12512,2022-10-31 21:14:30,0.55,2.23,43.02,0.0,1908.0,26.4,1.0,17.67,67.6,93471.59
32180,2022-10-31 21:30:45,1.11,2.23,43.02,2.4,1449.0,26.4,1.0,17.87,63.65,93470.42
12513,2022-10-31 21:32:31,1.11,2.23,43.02,0.0,1908.0,26.38,1.0,17.87,63.65,93470.42
32181,2022-10-31 21:48:45,1.67,2.23,43.02,0.0,1445.0,26.38,1.0,17.51,71.99,93467.03
12514,2022-10-31 21:50:30,1.67,2.23,43.02,0.0,1908.0,26.36,1.0,17.51,71.99,93467.03
32182,2022-10-31 22:06:45,0.55,1.67,43.02,0.0,1445.0,26.36,1.0,16.72,74.94,93469.87
12515,2022-10-31 22:08:30,0.55,1.67,43.02,0.0,1908.0,26.35,1.0,16.72,74.94,93469.87
32183,2022-10-31 22:24:45,1.11,1.67,43.02,0.0,1445.0,26.35,1.0,16.38,78.5,93451.7
12516,2022-10-31 22:26:28,1.11,1.67,43.02,0.0,1901.0,26.32,1.0,16.38,78.5,93451.7
32184,2022-10-31 22:42:45,1.67,1.67,43.02,0.0,1445.0,26.32,1.0,15.78,84.3,93444.56
12517,2022-10-31 22:44:31,1.67,1.67,43.02,0.0,1901.0,26.3,1.0,15.78,84.3,93444.56
32185,2022-10-31 23:00:46,0.55,1.67,42.46,0.0,1449.0,26.3,1.0,15.32,87.2,93434.25
12518,2022-10-31 23:02:33,0.55,1.67,42.46,0.0,1894.0,26.27,1.0,15.32,87.2,93434.25
32186,2022-10-31 23:18:48,1.11,1.67,42.46,0.0,1445.0,26.27,1.0,15.22,88.08,93418.68
12519,2022-10-31 23:20:32,1.11,1.67,42.46,0.0,1894.0,26.24,1.0,15.22,88.08,93418.68
32187,2022-10-31 23:36:46,1.67,1.67,42.46,0.0,1449.0,26.24,1.0,15.51,82.38,93418.86
12520,2022-10-31 23:38:30,1.67,1.67,42.46,0.0,1880.0,26.21,1.0,15.51,82.38,93418.86
32188,2022-10-31 23:54:46,2.23,1.67,42.46,0.0,1445.0,26.21,1.0,15.69,83.06,93391.84
12521,2022-10-31 23:56:30,2.23,1.67,42.46,0.0,1880.0,26.18,1.0,15.69,83.06,93391.84
32189,2022-11-01 00:12:47,0.55,2.23,43.02,0.0,1449.0,26.18,1.0,15.71,84.63,93365.34
12522,2022-11-01 00:14:30,0.55,2.23,43.02,0.0,1873.0,26.15,1.0,15.71,84.63,93365.34
32190,2022-11-01 00:30:47,1.11,2.23,43.02,0.0,1445.0,26.15,1.0,15.44,85.92,93354.78
12523,2022-11-01 00:32:31,1.11,2.23,43.02,0.0,1873.0,26.11,1.0,15.44,85.92,93354.78
32191,2022-11-01 00:48:47,1.67,2.23,43.02,0.0,1445.0,26.11,1.0,15.39,87.82,93336.25
12524,2022-11-01 00:50:31,1.67,2.23,43.02,0.0,1866.0,26.07,1.0,15.39,87.82,93336.25
32192,2022-11-01 01:06:47,0.55,1.67,43.02,0.0,1445.0,26.07,1.0,15.31,88.05,93337.75
12525,2022-11-01 01:08:31,0.55,1.67,43.02,0.0,1866.0,26.04,1.0,15.31,88.05,93337.75
32193,2022-11-01 01:24:47,1.11,1.67,43.02,0.0,1449.0,26.04,1.0,14.97,92.31,93318.55
12526,2022-11-01 01:26:29,1.11,1.67,43.02,0.0,1859.0,25.99,1.0,14.97,92.31,93318.55
32194,2022-11-01 01:42:47,1.67,1.67,43.02,0.0,1445.0,25.99,1.0,14.64,95.79,93309.97
12527,2022-11-01 01:44:31,1.67,1.67,43.02,0.0,1859.0,25.96,1.0,14.64,95.79,93309.97
32195,2022-11-01 02:00:48,0.55,1.67,42.46,0.0,1449.0,25.96,1.0,14.43,97.7,93283.51
12528,2022-11-01 02:02:31,0.55,1.67,42.46,0.0,1852.0,25.92,1.0,14.43,97.7,93283.51
32196,2022-11-01 02:18:47,1.11,1.67,42.46,0.0,1453.0,25.92,1.0,14.32,97.67,93283.03
12529,2022-11-01 02:20:32,1.11,1.67,42.46,0.0,1852.0,25.88,1.0,14.32,97.67,93283.03
32197,2022-11-01 02:36:47,1.67,1.67,42.46,0.0,1449.0,25.88,1.0,14.06,100.0,93276.35
12530,2022-11-01 02:38:31,1.67,1.67,42.46,0.0,1845.0,25.84,1.0,14.06,100.0,93276.35
32198,2022-11-01 02:54:47,2.23,1.67,42.46,0.0,1453.0,25.84,1.0,13.73,100.0,93265.69
12531,2022-11-01 02:56:31,2.23,1.67,42.46,0.0,1845.0,25.8,1.0,13.73,100.0,93265.69
32199,2022-11-01 03:12:47,0.55,2.23,43.02,0.0,1449.0,25.8,1.0,13.69,100.0,93273.84
12532,2022-11-01 03:14:31,0.55,2.23,43.02,0.0,1845.0,25.76,1.0,13.69,100.0,93273.84
32200,2022-11-01 03:30:47,1.11,2.23,43.02,0.0,1449.0,25.76,1.0,13.51,100.0,93268.38
12533,2022-11-01 03:32:31,1.11,2.23,43.02,0.0,1838.0,25.72,1.0,13.51,100.0,93268.38
32201,2022-11-01 03:48:47,1.67,2.23,43.02,0.0,1453.0,25.72,1.0,13.31,100.0,93272.75
12534,2022-11-01 03:50:32,1.67,2.23,43.02,0.0,1838.0,25.67,1.0,13.31,100.0,93272.75
32202,2022-11-01 04:06:47,0.55,1.67,43.02,0.0,1453.0,25.67,1.0,12.9,100.0,93275.01
12535,2022-11-01 04:08:32,0.55,1.67,43.02,0.0,1832.0,25.63,1.0,12.9,100.0,93275.01
32203,2022-11-01 04:24:48,1.11,1.67,43.02,0.0,1453.0,25.63,1.0,12.64,100.0,93289.89
12536,2022-11-01 04:26:32,1.11,1.67,43.02,0.0,1832.0,25.59,1.0,12.64,100.0,93289.89
32204,2022-11-01 04:42:48,1.67,1.67,43.02,0.0,1449.0,25.59,1.0,12.43,100.0,93303.57
12537,2022-11-01 04:44:29,1.67,1.67,43.02,0.0,1825.0,25.55,1.0,12.43,100.0,93303.57
32205,2022-11-01 05:00:48,0.55,1.67,42.46,0.0,1453.0,25.55,1.0,12.42,100.0,93316.85
12538,2022-11-01 05:02:32,0.55,1.67,42.46,0.0,1818.0,25.51,1.0,12.42,100.0,93316.85
32206,2022-11-01 05:18:48,1.11,1.67,42.46,0.0,1453.0,25.51,1.0,12.31,100.0,93340.17
12539,2022-11-01 05:20:32,1.11,1.67,42.46,0.0,1825.0,25.47,1.0,12.31,100.0,93340.17
32207,2022-11-01 05:36:48,1.67,1.67,42.46,0.0,1453.0,25.47,1.0,12.22,100.0,93354.34
12540,2022-11-01 05:38:34,1.67,1.67,42.46,0.0,1812.0,25.42,1.0,12.22,100.0,93354.34
32208,2022-11-01 05:54:48,2.23,1.67,42.46,0.0,1449.0,25.42,1.0,12.21,100.0,93385.37
12541,2022-11-01 05:56:33,2.23,1.67,42.46,0.0,1812.0,25.38,1.0,12.21,100.0,93385.37
32209,2022-11-01 06:12:48,0.55,2.23,43.02,0.0,1449.0,25.38,16.0,12.32,100.0,93399.75
12542,2022-11-01 06:14:32,0.55,2.23,43.02,0.0,1805.0,25.34,66.0,12.32,100.0,93399.75
32210,2022-11-01 06:30:48,1.11,2.23,43.02,0.0,1453.0,25.34,410.0,12.56,100.0,93432.0
12543,2022-11-01 06:32:32,1.11,2.23,43.02,0.8,1805.0,25.3,826.0,12.56,100.0,93432.0
32211,2022-11-01 06:48:49,1.67,2.23,43.02,0.0,1453.0,25.3,1335.0,13.35,100.0,93461.67
12544,2022-11-01 06:50:32,1.67,2.23,43.02,0.0,1805.0,25.26,3510.0,13.35,100.0,93461.67
32212,2022-11-01 07:06:48,0.55,1.67,43.02,0.0,1449.0,25.26,2204.0,14.48,100.0,93488.09
12545,2022-11-01 07:08:33,0.55,1.67,43.02,0.0,1799.0,25.23,8986.0,14.48,100.0,93488.09
32213,2022-11-01 07:24:49,1.11,1.67,43.02,0.0,1449.0,25.23,2917.0,16.05,93.32,93512.56
12546,2022-11-01 07:26:32,1.11,1.67,43.02,0.0,1799.0,25.19,2464.0,16.05,93.32,93512.56
32214,2022-11-01 07:42:49,1.67,1.67,43.02,3.2,1453.0,25.19,3420.0,18.87,75.67,93538.09
12547,2022-11-01 07:44:32,1.67,1.67,43.02,0.0,1799.0,25.17,384.0,18.87,75.67,93538.09
32215,2022-11-01 08:00:49,0.55,1.67,42.46,0.0,1458.0,25.17,3975.0,20.06,70.1,93546.69
